195.000000 195.000000 130.000000 0.000000
130.000000 130.000000 0.000000 1.000000
-11399583.719328 -831761.959724 0.550000 0.020000
-11696021.569750 -2073686.939266 0.550000 0.020000
-11791241.981226 -3336673.191339 0.550000 0.020000
-11683606.634357 -4598992.407179 0.550000 0.020000
-11374967.107507 -5838927.790358 0.550000 0.020000
-10870633.048458 -7035147.500012 0.550000 0.020000
-10179280.851772 -8167071.732236 0.550000 0.020000
-9312804.336254 -9215226.849314 0.550000 0.020000
-8286110.226680 -10161580.259182 0.550000 0.020000
-7116861.677032 -10989850.742746 0.550000 0.020000
-5825174.305747 -11685788.612111 0.550000 0.020000
-4433270.286374 -12237420.763601 0.550000 0.020000
-2965095.969488 -12635256.745309 0.550000 0.020000
10438368.384398 -26942401.309374 0.550000 0.020000
13137991.584025 -25674623.514241 0.550000 0.020000
15611590.411270 -24128664.030535 0.550000 0.020000
17816609.038764 -22331119.141476 0.550000 0.020000
19715112.340917 -20312913.310313 0.550000 0.020000
21274438.244835 -18108767.420822 0.550000 0.020000
22467759.844948 -15756601.358330 0.550000 0.020000
23274546.998318 -13296881.475902 0.550000 0.020000
23680919.387970 -10771924.734732 0.550000 0.020000
23679885.462887 -8225170.535134 0.550000 0.020000
23271462.703715 -5700433.204110 0.550000 0.020000
22462677.343231 -3241148.543533 0.550000 0.020000
21267443.544448 -889626.367577 0.550000 0.020000
-47003130.468598 634482.754049 0.550000 0.020000
-48576679.396283 -4505151.207709 0.550000 0.020000
-49314519.024233 -9769078.284633 0.550000 0.020000
-49203954.966299 -15066738.359611 0.550000 0.020000
-48246888.649770 -20306991.133050 0.550000 0.020000
-46459784.666603 -25399683.373722 0.550000 0.020000
-43873387.642918 -30257200.279427 0.550000 0.020000
-40532193.103000 -34795973.121700 0.550000 0.020000
-36493682.359441 -38937916.336709 0.550000 0.020000
-31827333.539657 -42611771.308290 0.550000 0.020000
-26613425.931117 -45754332.551346 0.550000 0.020000
-20941659.497114 -48311534.657799 0.550000 0.020000
-14909611.416286 -50239382.794102 0.550000 0.020000
-92944749.902945 -6445373.224740 0.550000 0.020000
-95391492.976542 -16572818.769040 0.550000 0.020000
-96197128.284338 -26875159.633227 0.550000 0.020000
-95347794.475623 -37175155.218928 0.550000 0.020000
-92858102.022666 -47295605.575460 0.550000 0.020000
-88770882.072081 -57062398.539748 0.550000 0.020000
-83156449.780004 -66307505.882715 0.550000 0.020000
-76111394.172522 -74871874.673799 0.550000 0.020000
-67756917.264920 -82608162.442912 0.550000 0.020000
-58236748.729170 -89383272.832470 0.550000 0.020000
-47714672.453111 -95080645.846329 0.550000 0.020000
-36371710.103484 -99602262.341094 0.550000 0.020000
-24403006.277758 -102870331.019650 0.550000 0.020000
2007395.506527 34900771.151551 0.550000 0.020000
-994433.303335 34955240.033909 0.550000 0.020000
-3979154.722406 34687792.450802 0.550000 0.020000
-6895419.757472 34103029.204395 0.550000 0.020000
-9693057.242777 33211010.124338 0.550000 0.020000
-12323936.591514 32027081.102623 0.550000 0.020000
-14742796.048781 30571610.098490 0.550000 0.020000
-16908021.528352 28869636.625328 0.550000 0.020000
-18782362.232047 26950441.185266 0.550000 0.020000
-20333571.720844 24847041.466878 0.550000 0.020000
-21534962.777981 22595624.155759 0.550000 0.020000
-22365866.350362 20234922.662744 0.550000 0.020000
-22811987.301210 17805550.620763 0.550000 0.020000
21837952.103726 -26110639.349650 0.550000 0.020000
24834013.153775 -23600936.574975 0.550000 0.020000
27402832.392496 -20791990.839196 0.550000 0.020000
29500215.673121 -17732126.734297 0.550000 0.020000
31090079.448424 -14473985.519956 0.550000 0.020000
32145071.293293 -11073619.920810 0.550000 0.020000
32647040.696720 -7589529.626094 0.550000 0.020000
32587351.334572 -4081654.626588 0.550000 0.020000
31967029.614650 -610344.475550 0.550000 0.020000
30796747.139918 2764680.207613 0.550000 0.020000
29096637.009463 5985355.408001 0.550000 0.020000
26895947.629605 8996272.220069 0.550000 0.020000
24232539.513936 11745630.377732 0.550000 0.020000
-35603546.749270 1466244.713773 0.550000 0.020000
-36880657.826533 -2431464.268444 0.550000 0.020000
-37523277.043007 -6432405.093294 0.550000 0.020000
-37520348.331942 -10467745.952432 0.550000 0.020000
-36871921.542264 -14468063.342692 0.550000 0.020000
-35589151.618146 -18364535.873709 0.550000 0.020000
-33694106.791146 -22090128.547191 0.550000 0.020000
-31219388.766745 -25580746.272386 0.550000 0.020000
-28207572.132761 -28776336.077527 0.550000 0.020000
-24710471.862625 -31621920.565544 0.550000 0.020000
-20788251.625369 -34068543.939235 0.550000 0.020000
-16508389.210740 -36074113.894197 0.550000 0.020000
-11944515.446798 -37604126.048793 0.550000 0.020000
-81545166.183617 -5613611.265016 0.550000 0.020000
-83695471.406792 -14499131.829774 0.550000 0.020000
-84405886.303112 -23538486.441888 0.550000 0.020000
-83664187.841266 -32576162.811749 0.550000 0.020000
-81483134.915159 -41456677.785102 0.550000 0.020000
-77900249.023623 -50027251.039736 0.550000 0.020000
-72977168.928232 -58140434.150479 0.550000 0.020000
-66798589.836268 -65656647.824485 0.550000 0.020000
-59470807.038241 -72446582.183730 0.550000 0.020000
-51119887.052138 -78393422.089723 0.550000 0.020000
-41889498.147363 -83394857.234218 0.550000 0.020000
-31938439.817110 -87364841.577492 0.550000 0.020000
-21437910.308270 -90235074.274340 0.550000 0.020000
13406979.225855 35732533.111275 0.550000 0.020000
10701588.266415 37028926.973175 0.550000 0.020000
7812087.258820 38024465.642141 0.550000 0.020000
4788186.876885 38702021.611574 0.550000 0.020000
1681909.864729 39049937.914696 0.550000 0.020000
-1453303.543056 39062228.602635 0.550000 0.020000
-4563515.197009 38738681.830725 0.550000 0.020000
-7595217.192098 38084863.474643 0.550000 0.020000
-10496252.005367 37112021.444448 0.550000 0.020000
-13216710.043812 35836892.209624 0.550000 0.020000
-15709788.472234 34281412.767870 0.550000 0.020000
-17932596.063988 32472343.426345 0.550000 0.020000
-19846891.331722 30440807.366072 0.550000 0.020000
-57441498.852996 27576884.063424 0.550000 0.020000
-61714670.980308 21169472.306531 0.550000 0.020000
-64926109.435504 14359585.745902 0.550000 0.020000
-67020564.005063 7264380.781866 0.550000 0.020000
-67962000.990687 5922.177263 0.550000 0.020000
-67734222.911439 -7290915.952900 0.550000 0.020000
-66341147.487866 -14500598.921096 0.550000 0.020000
-63806740.101318 -21499091.645798 0.550000 0.020000
-60174601.747411 -28165991.601977 0.550000 0.020000
-55507219.002543 -34386600.773156 0.550000 0.020000
-49884888.634832 -40053899.347235 0.550000 0.020000
-43404336.840345 -45070386.114266 0.550000 0.020000
-36177054.960734 -49349756.426525 0.550000 0.020000
-103383118.287343 20497028.084634 0.550000 0.020000
-108529484.560567 9101804.745201 0.550000 0.020000
-111808718.695608 -2746495.602692 0.550000 0.020000
-113164403.514387 -14844036.077452 0.550000 0.020000
-112573214.363582 -26982692.265147 0.550000 0.020000
-110045320.316916 -38953631.118926 0.550000 0.020000
-105624209.624952 -50550904.524385 0.550000 0.020000
-99385941.170840 -61574993.197897 0.550000 0.020000
-91437836.652891 -71836237.708180 0.550000 0.020000
-81916634.192056 -81158102.297336 0.550000 0.020000
-70986135.156826 -89380212.642219 0.550000 0.020000
-58834387.446715 -96361113.797561 0.550000 0.020000
-45670449.822206 -101980704.652073 0.550000 0.020000
-8430972.877871 61843172.460925 0.550000 0.020000
-14132424.887360 60629863.548150 0.550000 0.020000
-19590745.133676 58816456.481337 0.550000 0.020000
-24712028.796236 56434148.345872 0.550000 0.020000
-29408169.583694 53523923.434651 0.550000 0.020000
-33598374.836349 50135848.523445 0.550000 0.020000
-37210555.893729 46328211.456820 0.550000 0.020000
-40182568.526670 42166518.101230 0.550000 0.020000
-42463281.620017 37722365.919998 0.550000 0.020000
-44013457.183731 33072212.002011 0.550000 0.020000
-44806425.481697 28296057.359869 0.550000 0.020000
-44828543.693593 23476071.206276 0.550000 0.020000
-44079430.845658 18695176.988340 0.550000 0.020000
-45941619.434347 -7079855.978789 0.550000 0.020000
-46814813.580259 -12067667.561331 0.550000 0.020000
-46882609.260105 -17106081.348594 0.550000 0.020000
-46143839.509324 -22108416.859317 0.550000 0.020000
-44611213.372895 -26988614.442410 0.550000 0.020000
-42311097.405478 -31662715.166027 0.550000 0.020000
-39283062.137086 -36050305.603289 0.550000 0.020000
-35579201.069522 -40075901.552100 0.550000 0.020000
-31263234.905479 -43670246.106203 0.550000 0.020000
-26409415.189513 -46771501.524180 0.550000 0.020000
-21101246.521994 -49326313.294983 0.550000 0.020000
-15430050.606370 -51290727.683295 0.550000 0.020000
-9493394.861472 -52630948.225547 0.550000 0.020000
49010525.975125 34266288.397502 0.550000 0.020000
47582246.092948 39460391.241619 0.550000 0.020000
45335364.301827 44456870.735435 0.550000 0.020000
42308535.208827 49169767.564006 0.550000 0.020000
38553831.406993 53518001.257388 0.550000 0.020000
34135848.075090 57426764.476344 0.550000 0.020000
29130591.594138 60828810.377916 0.550000 0.020000
23624171.574647 63665609.747028 0.550000 0.020000
17711320.127394 65888357.521975 0.550000 0.020000
11493761.818812 67458812.775168 0.550000 0.020000
5078463.153135 68349956.707104 0.550000 0.020000
-1424206.853248 68546457.320542 0.550000 0.020000
-7902375.884924 68044933.414865 0.550000 0.020000
94952145.409472 41346144.376291 0.550000 0.020000
94397059.673207 51528058.802950 0.550000 0.020000
92217973.561932 61562952.084029 0.550000 0.020000
88452374.718151 71278184.423324 0.550000 0.020000
83165044.779888 80506615.699798 0.550000 0.020000
76446945.480567 89089479.642371 0.550000 0.020000
68413653.731224 96879115.981205 0.550000 0.020000
59203372.644170 103741511.299128 0.550000 0.020000
48974555.032874 109558603.628178 0.550000 0.020000
37903177.008326 114230314.299347 0.550000 0.020000
26179709.675129 117676270.002087 0.550000 0.020000
14005843.753122 119837185.003837 0.550000 0.020000
1591018.976548 120675881.640412 0.550000 0.020000
0.000000 65.000000 13.000000 0.000000
1.000000 66.000000 14.000000 0.000000
2.000000 67.000000 15.000000 0.000000
3.000000 68.000000 16.000000 0.000000
4.000000 69.000000 17.000000 0.000000
5.000000 70.000000 18.000000 0.000000
6.000000 71.000000 19.000000 0.000000
7.000000 72.000000 20.000000 0.000000
8.000000 73.000000 21.000000 0.000000
9.000000 74.000000 22.000000 0.000000
10.000000 75.000000 23.000000 0.000000
11.000000 76.000000 24.000000 0.000000
12.000000 77.000000 25.000000 0.000000
0.000000 78.000000 26.000000 0.000000
1.000000 79.000000 27.000000 0.000000
2.000000 80.000000 28.000000 0.000000
3.000000 81.000000 29.000000 0.000000
4.000000 82.000000 30.000000 0.000000
5.000000 83.000000 31.000000 0.000000
6.000000 84.000000 32.000000 0.000000
7.000000 85.000000 33.000000 0.000000
8.000000 86.000000 34.000000 0.000000
9.000000 87.000000 35.000000 0.000000
10.000000 88.000000 36.000000 0.000000
11.000000 89.000000 37.000000 0.000000
12.000000 90.000000 38.000000 0.000000
0.000000 91.000000 39.000000 0.000000
1.000000 92.000000 40.000000 0.000000
2.000000 93.000000 41.000000 0.000000
3.000000 94.000000 42.000000 0.000000
4.000000 95.000000 43.000000 0.000000
5.000000 96.000000 44.000000 0.000000
6.000000 97.000000 45.000000 0.000000
7.000000 98.000000 46.000000 0.000000
8.000000 99.000000 47.000000 0.000000
9.000000 100.000000 48.000000 0.000000
10.000000 101.000000 49.000000 0.000000
11.000000 102.000000 50.000000 0.000000
12.000000 103.000000 51.000000 0.000000
0.000000 104.000000 52.000000 0.000000
1.000000 105.000000 53.000000 0.000000
2.000000 106.000000 54.000000 0.000000
3.000000 107.000000 55.000000 0.000000
4.000000 108.000000 56.000000 0.000000
5.000000 109.000000 57.000000 0.000000
6.000000 110.000000 58.000000 0.000000
7.000000 111.000000 59.000000 0.000000
8.000000 112.000000 60.000000 0.000000
9.000000 113.000000 61.000000 0.000000
10.000000 114.000000 62.000000 0.000000
11.000000 115.000000 63.000000 0.000000
12.000000 116.000000 64.000000 0.000000
13.000000 117.000000 26.000000 0.000000
14.000000 118.000000 27.000000 0.000000
15.000000 119.000000 28.000000 0.000000
16.000000 120.000000 29.000000 0.000000
17.000000 121.000000 30.000000 0.000000
18.000000 122.000000 31.000000 0.000000
19.000000 123.000000 32.000000 0.000000
20.000000 124.000000 33.000000 0.000000
21.000000 125.000000 34.000000 0.000000
22.000000 126.000000 35.000000 0.000000
23.000000 127.000000 36.000000 0.000000
24.000000 128.000000 37.000000 0.000000
25.000000 129.000000 38.000000 0.000000
13.000000 130.000000 39.000000 0.000000
14.000000 131.000000 40.000000 0.000000
15.000000 132.000000 41.000000 0.000000
16.000000 133.000000 42.000000 0.000000
17.000000 134.000000 43.000000 0.000000
18.000000 135.000000 44.000000 0.000000
19.000000 136.000000 45.000000 0.000000
20.000000 137.000000 46.000000 0.000000
21.000000 138.000000 47.000000 0.000000
22.000000 139.000000 48.000000 0.000000
23.000000 140.000000 49.000000 0.000000
24.000000 141.000000 50.000000 0.000000
25.000000 142.000000 51.000000 0.000000
13.000000 143.000000 52.000000 0.000000
14.000000 144.000000 53.000000 0.000000
15.000000 145.000000 54.000000 0.000000
16.000000 146.000000 55.000000 0.000000
17.000000 147.000000 56.000000 0.000000
18.000000 148.000000 57.000000 0.000000
19.000000 149.000000 58.000000 0.000000
20.000000 150.000000 59.000000 0.000000
21.000000 151.000000 60.000000 0.000000
22.000000 152.000000 61.000000 0.000000
23.000000 153.000000 62.000000 0.000000
24.000000 154.000000 63.000000 0.000000
25.000000 155.000000 64.000000 0.000000
26.000000 156.000000 39.000000 0.000000
27.000000 157.000000 40.000000 0.000000
28.000000 158.000000 41.000000 0.000000
29.000000 159.000000 42.000000 0.000000
30.000000 160.000000 43.000000 0.000000
31.000000 161.000000 44.000000 0.000000
32.000000 162.000000 45.000000 0.000000
33.000000 163.000000 46.000000 0.000000
34.000000 164.000000 47.000000 0.000000
35.000000 165.000000 48.000000 0.000000
36.000000 166.000000 49.000000 0.000000
37.000000 167.000000 50.000000 0.000000
38.000000 168.000000 51.000000 0.000000
26.000000 169.000000 52.000000 0.000000
27.000000 170.000000 53.000000 0.000000
28.000000 171.000000 54.000000 0.000000
29.000000 172.000000 55.000000 0.000000
30.000000 173.000000 56.000000 0.000000
31.000000 174.000000 57.000000 0.000000
32.000000 175.000000 58.000000 0.000000
33.000000 176.000000 59.000000 0.000000
34.000000 177.000000 60.000000 0.000000
35.000000 178.000000 61.000000 0.000000
36.000000 179.000000 62.000000 0.000000
37.000000 180.000000 63.000000 0.000000
38.000000 181.000000 64.000000 0.000000
39.000000 182.000000 52.000000 0.000000
40.000000 183.000000 53.000000 0.000000
41.000000 184.000000 54.000000 0.000000
42.000000 185.000000 55.000000 0.000000
43.000000 186.000000 56.000000 0.000000
44.000000 187.000000 57.000000 0.000000
45.000000 188.000000 58.000000 0.000000
46.000000 189.000000 59.000000 0.000000
47.000000 190.000000 60.000000 0.000000
48.000000 191.000000 61.000000 0.000000
49.000000 192.000000 62.000000 0.000000
50.000000 193.000000 63.000000 0.000000
51.000000 194.000000 64.000000 0.000000
0.704508 0.717384 406.684918 -5.236548
0.692819 0.699761 414.641413 -2.878450
0.683677 0.687438 416.903088 -1.567885
0.676757 0.679377 415.444084 -1.088650
0.671508 0.666167 424.065511 2.264935
0.667199 0.660502 414.984995 2.779104
0.663007 0.657570 426.459866 2.318788
0.658136 0.649013 432.061403 3.941438
0.651948 0.648310 423.676140 1.541175
0.644077 0.641883 425.200462 0.933166
0.634497 0.636813 428.911865 -0.993459
0.623509 0.632291 435.698948 -3.826328
0.611673 0.624265 432.563736 -5.447026
0.036708 0.039008 1575.033709 -3.621863
0.037048 0.039563 1518.883874 -3.819561
0.039739 0.041652 1546.874312 -2.958995
0.044844 0.045371 1461.251963 -0.771153
0.052549 0.053745 1359.798032 -1.626419
0.063220 0.062950 1275.391030 0.343378
0.077431 0.077907 1160.691628 -0.551940
0.095951 0.093727 1063.330687 2.364887
0.119681 0.117934 966.655052 1.688683
0.149595 0.151339 866.092647 -1.510364
0.186737 0.188464 774.245967 -1.336756
0.232251 0.236674 706.645263 -3.125588
0.287322 0.295027 632.337794 -4.871834
0.023628 0.021752 1932.512851 3.625224
0.022880 0.020642 1980.367605 4.432488
0.020989 0.019413 1995.935044 3.145560
0.018708 0.017553 2063.607545 2.383334
0.016407 0.015956 2128.390522 0.958912
0.014340 0.015252 2135.195067 -1.947777
0.012723 0.012970 2296.085283 -0.567869
0.011511 0.012640 2287.287674 -2.581115
0.010572 0.010814 2355.322615 -0.570134
0.010212 0.010818 2371.742091 -1.437132
0.010697 0.010591 2368.094275 0.250346
0.011293 0.011476 2363.655938 -0.433333
0.011310 0.011406 2379.402525 -0.228957
0.002897 0.002534 3025.085809 1.097290
0.001929 0.001535 3171.075215 1.250731
0.001455 0.001815 3112.519277 -1.122437
0.001190 0.002011 3106.116390 -2.550474
0.001126 0.001671 3129.487480 -1.707270
0.000851 0.001196 3160.809270 -1.090331
0.000591 0.000646 3294.104971 -0.183721
0.000308 0.000611 3385.330978 -1.028435
0.000428 0.000849 3212.214207 -1.353985
0.000535 0.001839 3155.615106 -4.113380
0.000732 0.001232 3231.121083 -1.617972
0.000782 0.001643 3084.950576 -2.656890
0.000863 0.001258 3209.290422 -1.267527
0.012738 0.011446 2353.340006 3.040578
0.008396 0.007627 2580.985099 1.984602
0.005227 0.004205 2853.163778 2.915373
0.003154 0.002711 3039.861359 1.347185
0.002025 0.001350 3180.512526 2.147861
0.001718 0.001465 3127.656354 0.791344
0.002249 0.001577 3232.183990 2.172040
0.003827 0.003580 2946.178446 0.725643
0.006873 0.005837 2732.649659 2.831925
0.012039 0.011836 2285.769564 0.463307
0.020238 0.019990 1980.383128 0.490605
0.032710 0.031839 1669.986984 1.454343
0.051048 0.050755 1424.461759 0.417497
0.004349 0.004697 2758.493158 -0.957601
0.006266 0.006035 2670.701018 0.616747
0.009046 0.009026 2486.233957 0.050837
0.012811 0.012197 2344.616673 1.440541
0.017894 0.017888 2031.547547 0.011828
0.024800 0.024971 1838.594882 -0.313257
0.034115 0.033302 1685.600465 1.370548
0.046420 0.045506 1465.574909 1.340511
0.062300 0.060903 1302.086149 1.819146
0.082461 0.080457 1164.375740 2.332577
0.107906 0.105595 1038.205227 2.399527
0.139698 0.133499 898.242995 5.567836
0.177652 0.166550 813.481065 9.030760
0.034906 0.035427 1627.090485 -0.848701
0.035643 0.037363 1593.121999 -2.740076
0.036729 0.038117 1592.433564 -2.210042
0.037741 0.040247 1574.289547 -3.944673
0.038649 0.041359 1504.425715 -4.077386
0.039512 0.039782 1571.556943 -0.424867
0.040125 0.039883 1576.233844 0.380859
0.039755 0.038537 1562.669309 1.903860
0.037472 0.036078 1612.494315 2.247308
0.033132 0.031798 1682.109376 2.244477
0.027752 0.027676 1786.723047 0.136838
0.022343 0.022087 1921.993454 0.492759
0.016962 0.017312 2058.624289 -0.720452
0.004247 0.004030 2877.042215 0.625323
0.003544 0.003154 2968.551890 1.157116
0.002997 0.002780 2983.352693 0.647629
0.002984 0.002222 3100.528300 2.363774
0.002725 0.002557 2990.451576 0.501298
0.002200 0.001736 3170.973958 1.473893
0.001874 0.001847 3068.550783 0.082580
0.001482 0.001959 3037.839458 -1.448914
0.001546 0.001724 3144.385533 -0.559486
0.001606 0.001528 3226.687952 0.253904
0.001700 0.001916 3174.552898 -0.686787
0.001680 0.001538 3177.318505 0.452022
0.001848 0.001331 3182.696740 1.645179
0.021962 0.021210 1927.873331 1.448994
0.017028 0.017329 2053.582068 -0.618831
0.012806 0.013215 2268.875732 -0.927525
0.009244 0.010647 2385.470566 -3.346061
0.006465 0.007780 2576.391286 -3.386970
0.004539 0.006850 2669.333511 -6.167529
0.003352 0.004379 2896.162948 -2.972944
0.002644 0.003982 2897.245275 -3.876091
0.002131 0.002305 2996.095225 -0.521152
0.001619 0.002350 3030.539477 -2.215147
0.001056 0.000689 3288.683251 1.206071
0.000568 0.000961 3323.474555 -1.304358
0.000479 0.000348 3310.306652 0.435324
0.006426 0.006123 2711.892986 0.821365
0.005413 0.005570 2780.176605 -0.438042
0.004597 0.004679 2889.763705 -0.235603
0.003856 0.004292 2874.875959 -1.253797
0.003168 0.003882 2936.114195 -2.095849
0.002606 0.003804 2899.906661 -3.472312
0.002338 0.002742 3015.804160 -1.220343
0.002239 0.002084 3094.939372 0.481618
0.002132 0.001446 3182.669323 2.182679
0.002117 0.001783 3177.183063 1.062493
0.002226 0.001589 3200.124054 2.038334
0.002409 0.002660 2994.453105 -0.754403
0.003090 0.002662 3040.385078 1.299072
0.000512 0.001290 3198.233769 -2.486788
0.000181 0.000768 3167.377092 -1.858055
0.000157 0.000945 3179.998873 -2.507811
0.000117 0.000488 3318.035909 -1.230287
0.000069 0.000050 3400.102080 0.062713
0.000117 0.000378 3312.597788 -0.862768
0.000038 0.000394 3315.263757 -1.182483
0.000104 0.000291 3349.825046 -0.625210
0.000169 -0.000005 3351.955726 0.582561
0.000098 0.000242 3311.082455 -0.479261
0.000228 0.000909 3236.643832 -2.205714
0.000321 0.000901 3308.371280 -1.915953
0.000430 0.001066 3204.151251 -2.038692
0.004321 0.003778 2792.605551 1.516809
0.004764 0.005004 2771.580977 -0.664301
0.005272 0.004211 2843.132634 3.016506
0.005815 0.005762 2752.241389 0.144856
0.006570 0.007001 2668.032455 -1.151097
